"분류","자치구","공연/행사명","날짜/시간","장소","기관명","이용대상","이용요금","출연자정보","프로그램소개","기타내용","홈페이지?주소","대표이미지","신청일","시민/기관","시작일","종료일","테마분류","위도(X좌표)","경도(Y좌표)","유무료","문화포털상세URL"
"전시/미술","마포구","[마포구립서강도서관] [6월/어린이갤러리] 내 친구 ㅇㅅㅎ","2024-06-01~2024-06-24","4층 어린이자료실","마포구청","누구나","","","","","https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=8648","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=eae64ee979c243a7a34d4c614422ebaf&thumb=Y","2024-05-27","기관","2024-06-01 00:00:00.0","2024-06-24 00:00:00.0","기타","37.5477396982","126.9320894018","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147094&menuNo=200009"
"전시/미술","서초구","[서초문화재단] 하늘의 그물 땅의 그물","2024-06-01~2024-06-23","서리풀청년아트갤러리","서초문화재단","누구나","무료","","","","https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=734","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aaa2672c472a4450b393b1185e1a5922&thumb=Y","2024-05-25","기관","2024-06-01 00:00:00.0","2024-06-23 00:00:00.0","기타","37.481138225281036","127.01350402831676","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147074&menuNo=200009"
"교육/체험","양천구","[서울문화재단] [글과 그림 창작 워크숍] 즐거운 그림책 만들기","2024-06-01~2024-06-22","서울문화예술교육센터 양천","서울문화재단","그림책을 좋아하는 어린이, 그림책 작가가 되고 싶은 어린이(11세~13세)","","","","","https://www.sfac.or.kr/asa/edu/view.do?eduMstSeq=33779","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d6349a5f6cae4806be1b67e46aed66d9&thumb=Y","2024-05-13","기관","2024-06-01 00:00:00.0","2024-06-22 00:00:00.0","여성 문화행사","37.5282197824835","126.832145349117","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146796&menuNo=200011"
"클래식","성동구","2024 토요브런치살롱 : Chopin, the Poet of the Piano","2024-06-01~2024-06-22","서울숲STUDIO301 (서울특별시 성동구 서울숲길 36, 3f)","성동구청","성인, 청소년(9세 이상)","성인 31,810원 | 청소년 18,100원 (예술인패스 소지자 24,900원)","Pianist KIM KI-KYUNG / 피아니스트 김기경","2024 토요브런치살롱: 쇼팽, 건반위의 시인 Saturday Brunch Salon: Chopin, the Poet of the Piano  서울숲에서 매주 토요일 오전 11시에 열리는 '토요브런치살롱'에 여러분을 초대합니다. 이번 공연은 중앙음악콩쿠르, 신인음악콩쿠르, 스타인웨이 프라이즈 등을 수상한 김기경 피아니스트의 연주로 꾸며집니다. 공연은 쇼팽의 발라드 1, 3번과 스케르초 2, 4번을 담은 1부, 그리고 깊이 있는 감성을 자극하는 쇼팽의 소나타 3번으로 이어지는 2부 프로그램으로 준비되어 있습니다.  90분 동안 이어지는 공연은 와인, 음료, 간단한 스낵과 함께 편안한 분위기에서 즐길 수 있어 클래식 음악의 아름다움을 더욱 느낄 수 있게 해줍니다. 낭만음악을 사랑하는 김기경은 매년 쇼팽과 리스트를 중심으로 한 콘서트를 개최하며 그만의 독특한 음악 세계를 선보이고 있습니다.  서울숲 지역에서 펼쳐지는 이 공연은 문화와 자연이 어우러진 특별한 시간을 선사할 것입니다. 여러분의 주말을 음악과 함께하는 여유로운 시간으로 채워보세요. 김기경의 피아노 연주가 선사하는 감동적인 순간들을 기대해도 좋습니다.","","https://booking.naver.com/booking/5/bizes/601161/items/4290255?tab=details","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d1105d4e7bd948a48805efaccda22877&thumb=Y","2024-05-28","시민","2024-06-01 00:00:00.0","2024-06-22 00:00:00.0","문화가 있는 날","37.5478626400492","127.041318800252","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147117&menuNo=200008"
"교육/체험","노원구","[서울시립과학관] 가족과 함께하는 바이오랩","2024-06-01~2024-06-22","서울시립과학관 1교육실","서울시립과학관","초4 이상 가족","인당 10,000원","","","","https://science.seoul.go.kr/program/science/read?menuId=14&progMstId=752","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e4db3ec5249d4144b96bbfe02aeea58f&thumb=Y","2024-05-10","기관","2024-06-01 00:00:00.0","2024-06-22 00:00:00.0","가족 문화행사","37.6419941138165","127.07743706477","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146762&menuNo=200011"
"교육/체험","중구","[서울남산국악당] 엄마아빠 행복 프로젝트 [시민국악강좌 남산 율방]","2024-06-01~2024-06-15","양육자: 체험실 ｜ 자녀: 연습실","서울남산국악당","5세 이상","2인권(어른1+아이1) : 2만원 ｜ 3인권(어른+아이) : 3만원","","","","https://www.hanokmaeul.or.kr/ko/g/perf/%ec%97%84%eb%a7%88%ec%95%84%eb%b9%a0-%ed%96%89%eb%b3%b5-%ed%94%84%eb%a1%9c%ec%a0%9d%ed%8a%b8-%ec%8b%9c%eb%af%bc%ea%b5%ad%ec%95%85%ea%b0%95%ec%a2%8c-%eb%82%a8%ec%82%b0-%ec%9c%a8%eb%b0%a9","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=90b190c6a0874036b0fd2c0ebdd53c06&thumb=Y","2024-05-21","기관","2024-06-01 00:00:00.0","2024-06-15 00:00:00.0","가족 문화행사","37.55842867722703","126.99370731054663","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146978&menuNo=200011"
"콘서트","강북구","[강북문화재단] 찾아가는 문화공연 [백운천 야외공연]","2024-06-01~2024-06-15","인더숲 우이예술무대","강북문화재단","전체관람가","","","","","https://www.gbcf.or.kr/load.asp?subPage=110.View&page=1&idx=219","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=96f4044c80b24be49ea07d58d4969601&thumb=Y","2024-05-17","기관","2024-06-01 00:00:00.0","2024-06-15 00:00:00.0","기타","37.6618543234169","127.007705399785","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146895&menuNo=200008"
"교육/체험","종로구","[서울공예박물관] 장인의 보물상자_나전공예편_6월 [3, 4학년]","2024-06-01~2024-06-15","서울공예박물관 교육동 4층 교육실","서울공예박물관","어린이","무료","","","","https://craftmuseum.seoul.go.kr/progrm/view/242","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=02a0db1adf604e59be3eca775586f73a&thumb=Y","2024-05-15","기관","2024-06-01 00:00:00.0","2024-06-15 00:00:00.0","기타","37.5766481740232","126.983533363501","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146845&menuNo=200011"
"교육/체험","종로구","[서울공예박물관] 장인의 보물상자_나전공예편_6월 [5, 6학년] ","2024-06-01~2024-06-15","서울공예박물관 교육동 4층 교육실","서울공예박물관","어린이","무료","","","","https://craftmuseum.seoul.go.kr/progrm/view/230","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4dc15c0b3c154fafb08b846cc32a3737&thumb=Y","2024-05-15","기관","2024-06-01 00:00:00.0","2024-06-15 00:00:00.0","어린이/청소년 문화행사","37.5766481740232","126.983533363501","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146843&menuNo=200011"
"교육/체험","도봉구","[도봉문화재단] 둘리뮤지엄 리뉴얼 재개관 기념 체험 이벤트 [둘리가 돌아왔다]","2024-06-01~2024-06-14","둘리뮤지엄","도봉문화재단","둘리뮤지엄 관람을 희망하는 개인 또는 단체","","","","","https://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=1064&searchkey=NAME&search_gb=&gubun=04&search_gb2=All&gubun2=&searchType=title&searchtxt=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d76a2662009c4337814a406530954113&thumb=Y","2024-06-03","기관","2024-06-01 00:00:00.0","2024-06-14 00:00:00.0","기타","37.6524298578984","127.027638500056","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147274&menuNo=200011"
"교육/체험","종로구","[서울무형문화재교육전시장] 정세권의 집집: 한옥 인문학","2024-06-01~2024-06-09","북촌한옥역사관","서울시청","제한없음(사전예약) / 회당 10~13인","","","","","https://event-us.kr/bukcheonhanok/event/81816","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9048aef8520546b4886bfa2d45dc1318&thumb=Y","2024-05-29","기관","2024-06-01 00:00:00.0","2024-06-09 00:00:00.0","기타","37.5823064951822","126.987062016756","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147171&menuNo=200011"
"전시/미술","성동구","[성동문화재단] 제 8회 다산미술가회 정기전","2024-06-01~2024-06-08","소월전시실","성동문화재단","누구나","","","","","https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=1061&page=1&p_kind=&s_idx=&s_keyword=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a296647aa46e4a4cacf97a25669aef0b&thumb=Y","2024-06-05","기관","2024-06-01 00:00:00.0","2024-06-08 00:00:00.0","기타","37.5593204","127.0360160","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147307&menuNo=200009"
"축제-문화/예술","종로구","2024 제1회 인사 국악 페스티벌","2024-06-01~2024-06-02","남인사 놀이마당","기타","시민 누구나","","","","","http://www.hiinsa.com/bbs/board.php?bo_table=mh1&wr_id=248","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=22ac6f6a1d024ea489902d84b6d09f2a&thumb=Y","2024-06-10","시민","2024-06-01 00:00:00.0","2024-06-02 00:00:00.0","기타","37.5718961547884","126.987230558854","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147433&menuNo=200010"
"축제-기타","광진구","[서울시] 2024년 제1회 쉬엄쉬엄 한강 3종 축제","2024-06-01~2024-06-02","뚝섬 한강 공원","서울시청","누구나","20,000원","","","","https://sports.seoul.go.kr/main/board/15/7413/board_view.do","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cc149a78ad7d49a2a4e864b7c1a4fc8c&thumb=Y","2024-04-30","기관","2024-06-01 00:00:00.0","2024-06-02 00:00:00.0","기타","37.5293645718995","127.073978164616","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146507&menuNo=200010"
"연극","서대문구","청룡불패(靑龍不敗): 이무기 탈출기 ","2024-06-01~2024-06-02","극장PLOT 지하1층","기타","누구나","정가 20,000원 / 5월 17일 까지 사전예매시 15,000원 / 청룡할인(용띠인 경우) 15,000원 / 예술인할인 18,000원 / 국가유공자 및 장애인할인 18,000원","이송연 유은주 정민복 조재령 차재훈 채윤 최재은","남녀노소 전연령이 모두 관람가능한 가족, 코믹, 힐링 공연입니다.","작/연출 김지수, 조연출 이송연, 기술총괄 유재민, 그래픽디자인 이한슬","https://booking.naver.com/booking/12/bizes/1122709/items/5798626?preview=1","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5cbcad7137854b3cb0e599cee78b7aa6&thumb=Y","2024-05-10","시민","2024-06-01 00:00:00.0","2024-06-02 00:00:00.0","기타","37.5576007818683","126.938198440787","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146744&menuNo=200008"
"축제-문화/예술","마포구","PEAK FESTIVAL 2024","2024-06-01~2024-06-02","난지한강공원 젊음의광장","한강사업본부","전체관람가","일일권 109,000원, 양일권 149,000원","","","","https://hangang.seoul.go.kr/www/eventMng/detail.do?srchType=list&evntSn=175&mid=538&pageNo=1&keyword=&opt4=&opt11=&opt12=&opt13=&opt14=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ef7680b6cc2943a4aadd36e509354bb3&thumb=Y","2024-04-12","기관","2024-06-01 00:00:00.0","2024-06-02 00:00:00.0","기타","37.5628372373648","126.885422860585","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146208&menuNo=200010"
"교육/체험","광진구","[미래한강본부] 쉬엄쉬엄 한강요가","2024-06-01~2024-06-02","뚝섬한강공원 수변무대","한강사업본부","요가 경험이 없는 초급자부터 중급자까지 누구나 가능","","","","","https://hangang.seoul.go.kr/www/eventMng/detail.do?srchType=list&evntSn=192&mid=538","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=610bde57b20c4f17831c6808a83c01e2&thumb=Y","2024-05-30","기관","2024-06-01 00:00:00.0","2024-06-02 00:00:00.0","기타","37.5293645718995","127.073978164616","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147183&menuNo=200011"
"교육/체험","도봉구","[도봉문화원] 2024 제4회 도봉옛길 문화제 야외 요가 명상 체험 [치유의 여정]","2024-06-01~2024-06-01","방학사거리 방학사계광장 여름마당 (도봉소방서 방면)","도봉문화원","개인 또는 단체 누구나(단체참여는 사전 문의)","","","","","https://www.dobong.or.kr/main/main.php?categoryid=06&menuid=01&groupid=00","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=860ae944c4c6453f844cdb4e1a4f6a4b&thumb=Y","2024-05-21","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.665897548954","127.026875382235","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146957&menuNo=200011"
"클래식","강북구","[세종문화회관] 외대합창단 제34회 정기연주회 2024 하모니아메이","2024-06-01~2024-06-01","꿈의숲 콘서트홀","세종문화회관","2010년생 이상 관람가능","전석 5,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35204","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=680a34fb6f5346c8924dd5b5f8695af9&thumb=Y","2024-05-03","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.6202544613023","127.044324732036","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146609&menuNo=200008"
"클래식","종로구","[서울역사박물관] 제3회 박물관 토요음악회 ","2024-06-01~2024-06-01","서울역사박물관 1층 로비","서울역사박물관","일반 시민","","","","","https://museum.seoul.go.kr/www/board/NR_boardView.do?actionMethod=&sortName=&searchVal=&actionUri=&bbsCd=1018&endDt=&searchKey=TITLE___1002&sso=ok&regPwd=N&pageType=&sortOrder=&startDt=&rssYn=&currentPage=&seq=20240527133231297&ctgCd=&showSummaryYn=N","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1a7c0c96c5a04233a71696efef2a81de&thumb=Y","2024-05-28","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.570507525011855","126.97052372473162","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147119&menuNo=200008"
"교육/체험","종로구","[서울공예박물관] 뮤지엄 멘토: MUSEUM人을 만나다 #5 전시 디자인","2024-06-01~2024-06-01","서울공예박물관 교육동(어린이박물관) 1층 대강당","서울공예박물관","박물관, 미술관 분야 직업탐색을 원하는 청소년 및 청년 등 해당 직업군에 관심있는 관람객(회당 60명)","","","","","https://craftmuseum.seoul.go.kr/progrm/view/256","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cd8d7f2c6cd24a30bb082c963d1c9807&thumb=Y","2024-05-22","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5766481740232","126.983533363501","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147000&menuNo=200011"
"교육/체험","구로구","[서울아트책보고] 서울예술공방 : 십자수 비치백 만들기 1회차","2024-06-01~2024-06-01","해보고 워크숍룸","서울아트책보고","7세~13세","5000원","","","","https://www.artbookbogo.kr/seoul/menu/10024/program/30009/cultureDetail.do?currentPageNo=1&cultureIdx=17358&cultureTypeCdArr=EDUC&searchCultureTypeCd=&searchOperStatusCd=VALID","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=61731bc0c4c14500b40bc039ba723305&thumb=Y","2024-05-22","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.4982125677913","126.867088741096","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147008&menuNo=200011"
"교육/체험","구로구","[서울아트책보고] 서울예술공방 : 십자수 비치백 만들기 2회차","2024-06-01~2024-06-01","해보고 워크숍룸","서울아트책보고","7세~13세","5000원","","","","https://www.artbookbogo.kr/seoul/menu/10024/program/30009/cultureDetail.do?currentPageNo=1&cultureIdx=17359&cultureTypeCdArr=EDUC&searchCultureTypeCd=&searchOperStatusCd=VALID","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8cda7371d6e342009be0b5fa0b821ef8&thumb=Y","2024-05-22","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.4982125677913","126.867088741096","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147009&menuNo=200011"
"클래식","종로구","[세종문화회관] 이지현의, 별 하나의 사랑 그리고 슈베르트의 [아름다운 물방앗간의 아가씨]","2024-06-01~2024-06-01","세종체임버홀","세종문화회관","2017년 이상 입장가능","전석 20,000원","","","","https://www.sejongpac.or.kr:443/portal/performance/performance/view.do?performIdx=35174&menuNo=200004&sdate=2024-05-31&searchWrd=&searchSort=1&searchCnd=1&searchPlaceCdStr=P%2CALL&edate=2024-06-30&searchPackage=&pageIndex=1","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a969fa56f231455e8c26d7fd4f0d621d&thumb=Y","2024-05-10","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146755&menuNo=200008"
"클래식","성동구","[성동문화재단] 성동구립 꿈의 오케스트라 [숲 속 오케스트라]","2024-06-01~2024-06-01","서울숲 가족마당","성동문화재단","누구나","무료","성동구립 꿈의 오케스트라 단원, 졸업단원","","","https://sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=1030","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2c436898cd114a1a92aeb7b06bbc632f&thumb=Y","2024-05-20","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","가족 문화행사","37.5430701468405","127.041799099222","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146929&menuNo=200008"
"교육/체험","은평구","[구립증산정보도서관] 종이팩 자원순환 교육 [쫑비의 변신 대작전]","2024-06-01~2024-06-01","구립증산정보도서관 지하 문화강좌실","은평구청","어린이","","","","","https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1968&listname=normal","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a0795daa560d43bd895f3644d93cd8cb&thumb=Y","2024-05-22","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","어린이/청소년 문화행사","37.5827270","126.9075589","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146997&menuNo=200011"
"교육/체험","양천구","[서울문화재단] [우리가 궁금했던 예술] 책과 함께 자라는 어린이","2024-06-01~2024-06-01","서울문화예술교육센터 양천","서울문화재단","어린이에게 책 읽기의 즐거움을 일깨워주고 싶은 양육자, 어린이와 함께 문학의 의미를 나누고 싶은 성인(10세 이상)","","","","","https://www.sfac.or.kr/asa/edu/view.do?eduMstSeq=33771","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=81c4ef295bac4fae98feb8c7d341d3f8&thumb=Y","2024-05-09","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5282197824835","126.832145349117","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146727&menuNo=200011"
"클래식","용산구","[서울문화재단] [취향의 온도] 베토벤으로 시작하는 클래식","2024-06-01~2024-06-01","서울문화예술교육센터 용산 1층","서울문화재단","성인","","","","","https://www.sfac.or.kr/asa/edu/view.do?eduMstSeq=33920","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=68460ab9dc0a4dacad98acb6a5fc42d8&thumb=Y","2024-05-28","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5269056148241","126.966566172294","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147128&menuNo=200008"
"독주/독창회","강동구","[강동문화재단] 백건우 피아노 리사이틀","2024-06-01~2024-06-01","강동아트센터 대극장 한강","강동문화재단","8세 이상 관람","R석 9만원 S석 7만원 A석 5만원","","","","https://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=2077&cpage=1&rows=999&keyword=&place=&start_dt=&end_dt=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=55dc982d0d6d4c229c2eb42cec150719&thumb=Y","2024-03-21","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5512204558342","127.157342546961","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=145752&menuNo=200008"
"축제-기타","종로구","2024 유기농데이","2024-06-01~2024-06-01","청계광장","기타","누구나","","","지구를지키는농부마켓(팜어스마켓), 식문화체험(즉흥채소클럽, 모종체험 등), 오가닉스테이지 등","","https://www.62day.org/","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2633e2c45088488d9400cb987f324631&thumb=Y","2024-05-09","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.56940052399","126.982580277068","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146705&menuNo=200010"
"축제-문화/예술","서초구","2024 지구건강 서울푸드 페스티벌","2024-06-01~2024-06-01","잠수교 및 반포한강공원 달빛광장","한강사업본부","누구나","","","","","https://hangang.seoul.go.kr/www/eventMng/detail.do?srchType=list&evntSn=196&mid=538&pageNo=2&keyword=&opt4=&opt11=&opt12=&opt13=&opt14=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=803f30b1f350458f89325267d9c7c077&thumb=Y","2024-05-30","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.5097694752014","126.995269636407","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147186&menuNo=200010"
"무용","구로구","[구로문화재단] 발레 THE BREZZE","2024-06-01~2024-06-01","오류아트홀","구로문화재단","8세 이상 관람가","전석 10,000원","","","","https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3740&page=1","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5330f9194cb24dcfa85e1702fd1807c6&thumb=Y","2024-05-10","기관","2024-06-01 00:00:00.0","2024-06-01 00:00:00.0","기타","37.4953581177106","126.846035797544","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146769&menuNo=200008"
"전시/미술","종로구","[돈의문박물관마을] 2024 시민공모전 [기억 전당포 : 너와 나의 팬심 展]","2024-05-31~2025-01-31","돈의문박물관마을 서대문여관","돈의문박물관마을","시민 누구나","무료","","어느 시대든 서울시민이 애정을 갖고 수집하거나 추억이 담긴 물품들을 모아 돈의문박물관마을 상설전시 <기억전당포>에 맡겨 시민들의 기억과 마음을 전시","","https://dmvillage.info/340","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=17862788cb5f417b957e0c917ca220ff&thumb=Y","2024-05-25","기관","2024-05-31 00:00:00.0","2025-01-31 00:00:00.0","기타","37.56882394907892","126.96852312550762","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147081&menuNo=200009"
"교육/체험","은평구","2024년 서울기록원 소장 기록 연계 강연프로그램 [기록을 바라보는 여섯 개의 시선]","2024-05-31~2024-10-31","서울기록원 3층 교육실","서울기록원","전시 및 기록문화에 관심 있는 성인, 시니어, 전공자 등","","","","","https://archives.seoul.go.kr/exhibitions-programs/programs/4220","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=811123ddb16e4a0c9e5f42db32c33f48&thumb=Y","2024-05-10","기관","2024-05-31 00:00:00.0","2024-10-31 00:00:00.0","기타","37.60753302960548","126.93486015241535","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=146754&menuNo=200011"
"뮤지컬/오페라","종로구","밴드 뮤지컬 [머피]","2024-05-31~2024-06-30","예그린씨어터","기타","취학아동이상 관람가","전석 60,000원","신윤철, 한희도, 권정수, 황시우, 표근률, 김담현, 조훈","여러분들께 코믹 B급 감성과 라이브 밴드를 결합한 밴드뮤지컬 [머피]를 소개하고자 합니다. 코믹한 청춘 드라마로 스토리를 전개하고, 밴드를 결정하면서 일어나는 에피소드를 담아 머피가 새롭게 써내려가는 휴머니즘 드라마를 선보일 예정입니다","","http://ticket.yes24.com/Perf/49548","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7afcab4f8c3441cb8147accae02e4581&thumb=Y","2024-05-23","기관","2024-05-31 00:00:00.0","2024-06-30 00:00:00.0","기타","37.583890209576","127.003075297162","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147031&menuNo=200008"
"축제-문화/예술","종로구","제 45회 서울연극제","2024-05-31~2024-06-23","대학로예술극장 대극장?소극장, 아르코예술극장 대극장?소극장, 대학로극장 쿼드, 눈빛극장 외","기타","공연별 상이","홈페이지 참고","","","","https://stheater.or.kr/234","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f256422d3e71498da38fed3418f8c5ea&thumb=Y","2024-06-13","시민","2024-05-31 00:00:00.0","2024-06-23 00:00:00.0","기타","37.5811855191284","127.002999899724","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=147532&menuNo=200010"
